product_name,category,category_en,price,sales_volume,review_count,rating,origin,shipping_location,store_name,store_level,is_promoted,product_url,sku_id,price_tier,review_density,cluster,cluster_label,competitiveness_score
[HQ品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,43.08,751.0,85,4.8,江苏泰州,江苏南京,苏宁自营,,1,,GEN001374,mid,0.1131824234354194,1,Mid-range Stable,11.859371907602604
[VR品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,45.15,906.0,89,5.0,四川绵阳,四川成都,苏宁自营,,0,,GEN001375,mid,0.0982339955849889,1,Mid-range Stable,12.378754206682139
[UV品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,60.54,738.0,105,3.8,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,0,,GEN001376,mid,0.1422764227642276,3,Low Engagement,13.884390934752314
[NI品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,60.87,563.0,19,4.2,四川绵阳,四川成都,苏宁自营,,0,,GEN001377,mid,0.0337477797513321,3,Low Engagement,10.118366764947462
[YB品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,54.38,576.0,77,4.9,山东青岛,山东济南,山东农产品旗舰店,旗舰店,1,,GEN001378,mid,0.1336805555555555,1,Mid-range Stable,10.492034042084136
[OK品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,48.12,364.0,6,4.8,山东青岛,山东济南,山东果蔬专营店,专营店,1,,GEN001379,mid,0.0164835164835164,1,Mid-range Stable,8.100605479655716
[AX品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,38.01,852.0,40,4.2,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001380,mid,0.0469483568075117,3,Low Engagement,12.43227804719441
[FK品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,27.15,634.0,37,4.4,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,1,,GEN001381,mid,0.0583596214511041,1,Mid-range Stable,11.277996776964644
[AS品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,65.36,501.0,61,3.7,河南商丘,河南郑州,苏宁自营,,0,,GEN001382,mid,0.1217564870259481,3,Low Engagement,11.830057676207522
[PH品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,32.14,1018.0,147,4.3,黑龙江哈尔滨,黑龙江哈尔滨,黑龙果蔬专营店,专营店,0,,GEN001383,mid,0.1444007858546169,3,Low Engagement,16.044804725637068
[HC品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,37.15,1158.0,139,4.1,广东佛山,广东广州,苏宁自营,,0,,GEN001384,mid,0.120034542314335,3,Low Engagement,16.51745064897018
[OS品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,13.55,539.0,18,4.2,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,0,,GEN001385,budget,0.0333951762523191,3,Low Engagement,11.4412444113897
[WC品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,21.22,533.0,64,4.6,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,0,,GEN001386,mid,0.1200750469043152,1,Mid-range Stable,11.779745416803552
[JT品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,44.68,736.0,74,5.0,吉林长春,吉林长春,苏宁自营,,1,,GEN001387,mid,0.1005434782608695,1,Mid-range Stable,11.093909201163479
[BJ品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,34.47,722.0,93,4.2,湖北襄阳,湖北武汉,湖北农产品旗舰店,旗舰店,1,,GEN001388,mid,0.1288088642659279,3,Low Engagement,13.302601469449913
[TZ品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,23.3,406.0,42,4.2,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,0,,GEN001389,mid,0.1034482758620689,3,Low Engagement,11.35018175305599
[NT品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,59.52,2872.0,286,4.1,河南商丘,河南郑州,苏宁自营,,0,,GEN001390,mid,0.0995821727019498,2,Budget High-Volume,26.080163847250194
[QK品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,32.54,575.0,54,4.6,吉林长春,吉林长春,吉林果蔬专营店,专营店,1,,GEN001391,mid,0.0939130434782608,1,Mid-range Stable,11.031625052650265
[CS品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,55.24,1412.0,172,3.4,山东青岛,山东济南,苏宁自营,,0,,GEN001392,mid,0.121813031161473,3,Low Engagement,19.038308792968046
[QI品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,30.6,1246.0,80,3.8,湖南常德,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN001393,mid,0.0642054574638844,3,Low Engagement,15.892843416685912
[HE品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,70.17,705.0,86,4.0,黑龙江哈尔滨,黑龙江哈尔滨,黑龙果蔬专营店,专营店,1,,GEN001394,mid,0.1219858156028368,3,Low Engagement,12.313901318634153
[QU品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,20.91,314.0,36,4.4,江苏泰州,江苏南京,江苏果蔬专营店,专营店,0,,GEN001395,mid,0.1146496815286624,1,Mid-range Stable,10.573340888424493
[EE品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,27.65,834.0,66,3.3,广东佛山,广东广州,苏宁自营,,1,,GEN001396,mid,0.079136690647482,3,Low Engagement,14.734006752796757
[QS品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,23.11,283.0,29,4.3,辽宁盘锦,辽宁沈阳,辽宁果蔬专营店,专营店,1,,GEN001397,mid,0.1024734982332155,1,Mid-range Stable,10.103827943854515
[RB品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,29.61,1021.0,75,3.7,山东青岛,山东济南,苏宁自营,,0,,GEN001398,mid,0.0734573947110675,3,Low Engagement,15.158593743758097
[CK品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,46.62,870.0,37,5.0,湖南常德,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN001399,mid,0.0425287356321839,1,Mid-range Stable,10.738091917146491
[WK品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,30.94,744.0,97,3.7,广东佛山,广东广州,广东果蔬专营店,专营店,0,,GEN001400,mid,0.1303763440860215,3,Low Engagement,14.754879692693851
[NK品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,86.81,597.0,23,4.9,湖南常德,湖南长沙,苏宁自营,,0,,GEN001401,premium,0.0385259631490787,1,Mid-range Stable,8.329130823372259
[HA品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,15.46,848.0,86,5.0,山东青岛,山东济南,苏宁自营,,0,,GEN001402,budget,0.1014150943396226,1,Mid-range Stable,12.989168924323119
[PX品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,62.37,721.0,86,4.4,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN001403,mid,0.1192787794729542,1,Mid-range Stable,12.172926403587507
[MF品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,13.26,1481.0,188,4.2,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,0,,GEN001404,budget,0.1269412559081701,3,Low Engagement,19.59746435328073
[AR品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,66.62,211.0,7,3.9,江苏泰州,江苏南京,江苏果蔬专营店,专营店,0,,GEN001405,mid,0.0331753554502369,3,Low Engagement,8.883562005082885
[YL品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,137.39,475.0,11,5.0,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,1,,GEN001406,premium,0.0231578947368421,0,Premium Niche,5.573431948545955
[HI品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,42.34,175.0,19,4.8,河南商丘,河南郑州,苏宁自营,,0,,GEN001407,mid,0.1085714285714285,1,Mid-range Stable,8.242817426035431
[GA品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,28.44,955.0,39,4.4,江苏泰州,江苏南京,苏宁自营,,0,,GEN001408,mid,0.0408376963350785,1,Mid-range Stable,12.707581212797518
[VE品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,13.55,669.0,45,5.0,吉林长春,吉林长春,苏宁自营,,1,,GEN001409,budget,0.0672645739910313,1,Mid-range Stable,10.982001296351795
[OH品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,66.03,577.0,38,4.8,河南商丘,河南郑州,河南果蔬专营店,专营店,0,,GEN001410,mid,0.0658578856152513,1,Mid-range Stable,9.488833087397245
[TN品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,53.01,689.0,92,4.0,吉林长春,吉林长春,苏宁自营,,1,,GEN001411,mid,0.1335268505079825,3,Low Engagement,12.947327561399394
[GG品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,53.98,1196.0,105,4.1,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,1,,GEN001412,mid,0.0877926421404682,3,Low Engagement,14.910274525743002
[HB品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,136.27,564.0,66,4.0,广东佛山,广东广州,广东果蔬专营店,专营店,1,,GEN001413,premium,0.1170212765957446,0,Premium Niche,9.241658013596489
[ZE品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,97.77,495.0,30,4.7,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,0,,GEN001414,premium,0.0606060606060606,1,Mid-range Stable,8.184583680627185
[EQ品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,35.86,576.0,83,4.6,湖南常德,湖南长沙,苏宁自营,,1,,GEN001415,mid,0.1440972222222222,1,Mid-range Stable,11.75314577900291
[PZ品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,56.43,158.0,16,4.0,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,1,,GEN001416,mid,0.1012658227848101,3,Low Engagement,8.810657704713956
[UY品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,92.72,549.0,46,4.2,湖南常德,湖南长沙,苏宁自营,,0,,GEN001417,premium,0.0837887067395264,3,Low Engagement,9.86407935761674
[WL品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,15.64,292.0,25,3.6,湖南常德,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN001418,budget,0.0856164383561643,3,Low Engagement,11.75666812674206
[IS品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,41.59,402.0,28,4.0,广东佛山,广东广州,苏宁自营,,0,,GEN001419,mid,0.0696517412935323,3,Low Engagement,10.738538756205058
[GO品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,42.68,764.0,100,5.0,湖北襄阳,湖北武汉,湖北农产品旗舰店,旗舰店,1,,GEN001420,mid,0.1308900523560209,1,Mid-range Stable,11.988179673294363
[MS品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,13.88,1299.0,50,4.8,河南商丘,河南郑州,苏宁自营,,1,,GEN001421,budget,0.0384911470361816,1,Mid-range Stable,13.705195585616034
[YC品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,24.55,687.0,39,4.2,四川绵阳,四川成都,四川果蔬专营店,专营店,0,,GEN001422,mid,0.056768558951965,3,Low Engagement,12.226215204334409
[OQ品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,51.99,1640.0,163,4.6,湖北襄阳,湖北武汉,湖北农产品旗舰店,旗舰店,0,,GEN001423,mid,0.099390243902439,1,Mid-range Stable,17.575028952231193
[LZ品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,66.84,450.0,37,3.8,江苏泰州,江苏南京,苏宁自营,,0,,GEN001424,mid,0.0822222222222222,3,Low Engagement,10.749782219157836
[HI品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,38.26,1341.0,138,3.8,河南商丘,河南郑州,苏宁自营,,0,,GEN001425,mid,0.1029082774049217,3,Low Engagement,17.635445017213097
[QQ品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,19.81,652.0,58,4.0,吉林长春,吉林长春,苏宁自营,,0,,GEN001426,budget,0.0889570552147239,3,Low Engagement,13.135153831898391
[DC品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,24.29,452.0,29,3.9,四川绵阳,四川成都,苏宁自营,,1,,GEN001427,mid,0.0641592920353982,3,Low Engagement,11.374686803988734
[KI品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,21.09,958.0,55,3.9,江苏泰州,江苏南京,江苏果蔬专营店,专营店,1,,GEN001428,mid,0.05741127348643,3,Low Engagement,14.004197607712213
[YW品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,12.99,394.0,45,4.7,江苏泰州,江苏南京,苏宁自营,,1,,GEN001429,budget,0.1142131979695431,1,Mid-range Stable,10.551187359658615
[LZ品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,38.61,440.0,65,4.4,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001430,mid,0.1477272727272727,1,Mid-range Stable,11.302604911849375
[UQ品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,11.58,834.0,123,4.6,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001431,budget,0.1474820143884892,1,Mid-range Stable,14.8078488939273
[XX品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,32.73,1173.0,53,3.9,山东青岛,山东济南,山东果蔬专营店,专营店,0,,GEN001432,mid,0.0451832907075873,3,Low Engagement,14.62995115635409
[OX品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,108.19,665.0,83,4.3,河南商丘,河南郑州,苏宁自营,,0,,GEN001433,premium,0.1248120300751879,0,Premium Niche,10.674843481573467
[GN品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,44.31,558.0,66,4.9,湖北襄阳,湖北武汉,湖北农产品旗舰店,旗舰店,1,,GEN001434,mid,0.1182795698924731,1,Mid-range Stable,10.423179688005995
[RA品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,19.48,360.0,24,4.8,广东佛山,广东广州,苏宁自营,,0,,GEN001435,budget,0.0666666666666666,1,Mid-range Stable,9.73539038619601
[AP品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,28.32,1093.0,136,5.0,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,1,,GEN001436,mid,0.1244281793229643,1,Mid-range Stable,14.609721480065222
[VY品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,32.92,944.0,67,3.9,四川绵阳,四川成都,四川果蔬专营店,专营店,1,,GEN001437,mid,0.0709745762711864,3,Low Engagement,13.93413134601134
[SZ品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,80.94,685.0,15,4.6,辽宁盘锦,辽宁沈阳,苏宁自营,,1,,GEN001438,premium,0.0218978102189781,1,Mid-range Stable,8.852303568759849
[UZ品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,27.24,198.0,19,4.6,广东佛山,广东广州,广东农产品旗舰店,旗舰店,0,,GEN001439,mid,0.0959595959595959,1,Mid-range Stable,9.13594810769191
[GM品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,9.04,485.0,12,4.8,湖北襄阳,湖北武汉,苏宁自营,,1,,GEN001440,budget,0.0247422680412371,1,Mid-range Stable,9.886315533369132
[SO品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,52.24,2199.0,225,4.8,江苏泰州,江苏南京,苏宁自营,,1,,GEN001441,mid,0.102319236016371,2,Budget High-Volume,20.68008332432402
[RF品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,27.06,611.0,13,4.4,广东佛山,广东广州,苏宁自营,,0,,GEN001442,mid,0.0212765957446808,1,Mid-range Stable,10.792845784516118
[CM品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,13.15,320.0,17,4.2,山东青岛,山东济南,山东果蔬专营店,专营店,1,,GEN001443,budget,0.053125,3,Low Engagement,10.375384951018516
[OB品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,9.23,619.0,41,4.3,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,1,,GEN001444,budget,0.0662358642972536,3,Low Engagement,12.05809451657538
[FD品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,12.25,785.0,27,4.7,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001445,budget,0.0343949044585987,1,Mid-range Stable,11.726520769320553
[GE品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,53.69,483.0,64,4.6,江苏泰州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN001446,mid,0.1325051759834368,1,Mid-range Stable,10.616413012102628
[TS品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,76.38,736.0,104,4.1,广东佛山,广东广州,广东农产品旗舰店,旗舰店,1,,GEN001447,mid,0.1413043478260869,3,Low Engagement,12.56724417748733
[GA品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,55.8,1331.0,198,4.2,湖南常德,湖南长沙,湖南农产品旗舰店,旗舰店,1,,GEN001448,mid,0.1487603305785124,3,Low Engagement,17.78393922763456
[ZH品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,29.9,613.0,53,4.1,广东佛山,广东广州,广东农产品旗舰店,旗舰店,0,,GEN001449,mid,0.0864600326264274,3,Low Engagement,12.372588170690163
[SB品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,53.53,187.0,21,4.2,江苏泰州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN001450,mid,0.1122994652406417,3,Low Engagement,9.061333223282034
[WW品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,19.24,656.0,80,4.8,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001451,budget,0.1219512195121951,1,Mid-range Stable,12.375687449244168
[HF品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,74.37,123.0,16,5.0,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001452,mid,0.1300813008130081,1,Mid-range Stable,6.648009836738425
[SD品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,56.62,357.0,24,4.5,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,1,,GEN001453,mid,0.0672268907563025,1,Mid-range Stable,8.855434042006518
[UR品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,51.61,384.0,21,4.5,吉林长春,吉林长春,苏宁自营,,0,,GEN001454,mid,0.0546875,1,Mid-range Stable,9.290215618862474
[PN品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,28.06,458.0,68,4.1,四川绵阳,四川成都,苏宁自营,,1,,GEN001455,mid,0.148471615720524,3,Low Engagement,12.029618290222434
[YD品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,14.77,661.0,55,4.6,河南商丘,河南郑州,苏宁自营,,0,,GEN001456,budget,0.0832072617246596,1,Mid-range Stable,12.176355252524495
[GQ品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,67.16,1036.0,24,4.5,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,1,,GEN001457,mid,0.0231660231660231,1,Mid-range Stable,10.948659643532729
[KX品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,29.73,1050.0,74,3.9,山东青岛,山东济南,苏宁自营,,0,,GEN001458,mid,0.0704761904761904,3,Low Engagement,14.876759037854306
[DW品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,22.33,315.0,43,4.8,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN001459,mid,0.1365079365079365,1,Mid-range Stable,10.025367673262911
[OC品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,93.69,830.0,23,4.8,山东青岛,山东济南,山东农产品旗舰店,旗舰店,0,,GEN001460,premium,0.0277108433734939,1,Mid-range Stable,9.12488313399367
[PI品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,22.71,756.0,97,4.3,辽宁盘锦,辽宁沈阳,辽宁果蔬专营店,专营店,0,,GEN001461,mid,0.1283068783068783,3,Low Engagement,13.98827394881165
[FJ品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,86.95,555.0,19,4.2,湖北襄阳,湖北武汉,苏宁自营,,1,,GEN001462,premium,0.0342342342342342,3,Low Engagement,9.026830115031462
[IE品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,68.54,1076.0,81,4.1,辽宁盘锦,辽宁沈阳,苏宁自营,,1,,GEN001463,mid,0.0752788104089219,3,Low Engagement,13.364240012691864
[VR品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,42.91,296.0,13,3.4,黑龙江哈尔滨,黑龙江哈尔滨,黑龙果蔬专营店,专营店,0,,GEN001464,mid,0.0439189189189189,3,Low Engagement,10.957333023350294
[VW品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,52.59,900.0,94,4.5,吉林长春,吉林长春,苏宁自营,,0,,GEN001465,mid,0.1044444444444444,1,Mid-range Stable,13.155314837792695
[BT品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,9.88,474.0,8,3.5,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001466,budget,0.0168776371308016,3,Low Engagement,12.274901011278436
[HG品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,130.58,290.0,8,4.9,湖北襄阳,湖北武汉,苏宁自营,,1,,GEN001467,premium,0.0275862068965517,0,Premium Niche,5.214474742066752
[GV品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,93.91,329.0,34,3.9,山东青岛,山东济南,苏宁自营,,0,,GEN001468,premium,0.1033434650455927,3,Low Engagement,9.236822735942244
[VF品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,59.1,341.0,38,4.4,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,0,,GEN001469,mid,0.1114369501466275,1,Mid-range Stable,9.566500520585954
[KK品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,30.91,183.0,16,3.5,山东青岛,山东济南,山东果蔬专营店,专营店,0,,GEN001470,mid,0.087431693989071,3,Low Engagement,10.828177537593021
[ND品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,53.68,412.0,20,4.2,吉林长春,吉林长春,苏宁自营,,0,,GEN001471,mid,0.0485436893203883,3,Low Engagement,9.82819833730945
[MU品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,77.32,1311.0,78,4.3,湖北襄阳,湖北武汉,苏宁自营,,1,,GEN001472,mid,0.0594965675057208,3,Low Engagement,13.495189272563213
[VI品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,34.53,837.0,86,3.9,河南商丘,河南郑州,苏宁自营,,1,,GEN001473,mid,0.1027479091995221,3,Low Engagement,14.041400759812998
[JY品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,53.53,866.0,84,4.7,吉林长春,吉林长春,吉林果蔬专营店,专营店,0,,GEN001474,mid,0.0969976905311778,1,Mid-range Stable,12.370593070979972
[ID品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,9.98,361.0,35,4.0,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001475,budget,0.0969529085872576,3,Low Engagement,11.749979626056012
[FU品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,48.64,826.0,97,5.0,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN001476,mid,0.1174334140435835,1,Mid-range Stable,12.214355255224193
[KA品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,30.62,430.0,42,4.9,广东佛山,广东广州,广东果蔬专营店,专营店,0,,GEN001477,mid,0.0976744186046511,1,Mid-range Stable,9.97768845972497
[XH品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,56.68,1396.0,117,4.5,黑龙江哈尔滨,黑龙江哈尔滨,黑龙果蔬专营店,专营店,1,,GEN001478,mid,0.083810888252149,1,Mid-range Stable,15.171856669586358
[DJ品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,18.3,246.0,12,3.8,湖北襄阳,湖北武汉,湖北果蔬专营店,专营店,0,,GEN001479,budget,0.048780487804878,3,Low Engagement,10.792389575614289
[BE品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,75.31,1325.0,89,5.0,江苏泰州,江苏南京,江苏农产品旗舰店,旗舰店,1,,GEN001480,mid,0.0671698113207547,1,Mid-range Stable,12.680928393661898
[UB品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,86.7,1302.0,64,4.2,广东佛山,广东广州,广东农产品旗舰店,旗舰店,0,,GEN001481,premium,0.0491551459293394,3,Low Engagement,13.231169898543039
[KE品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,18.31,1057.0,57,4.6,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,0,,GEN001482,budget,0.053926206244087,1,Mid-range Stable,13.532748971859968
[JY品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,48.92,776.0,16,4.5,河南商丘,河南郑州,苏宁自营,,1,,GEN001483,mid,0.0206185567010309,1,Mid-range Stable,10.352435748566032
