product_name,category,category_en,price,sales_volume,review_count,rating,origin,shipping_location,store_name,store_level,is_promoted,product_url,sku_id,price_tier,review_density
[FA品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,40.4,452.0,16,4.3,辽宁盘锦,辽宁沈阳,苏宁自营,,1,,GEN001677,mid,0.035398230088495575
[SN品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,101.59,479.0,18,3.9,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001678,premium,0.037578288100208766
[QW品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,80.24,523.0,74,4.4,湖南常德,湖南长沙,苏宁自营,,0,,GEN001679,premium,0.14149139579349904
[ZU品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,157.12,591.0,64,4.5,江苏泰州,江苏南京,苏宁自营,,1,,GEN001680,premium,0.10829103214890017
[UB品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,17.99,518.0,50,4.6,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001681,budget,0.09652509652509653
[NV品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,13.42,685.0,98,4.4,湖南常德,湖南长沙,苏宁自营,,0,,GEN001682,budget,0.14306569343065692
[SQ品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,46.47,1197.0,69,4.5,山东青岛,山东济南,苏宁自营,,0,,GEN001683,mid,0.05764411027568922
[CQ品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,142.06,309.0,20,4.5,辽宁盘锦,辽宁沈阳,辽宁农产品旗舰店,旗舰店,0,,GEN001684,premium,0.06472491909385113
[BH品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,48.06,294.0,20,4.8,四川绵阳,四川成都,苏宁自营,,0,,GEN001685,mid,0.06802721088435375
[WO品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,44.41,840.0,68,4.4,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001686,mid,0.08095238095238096
[ZL品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,25.83,178.0,18,4.1,山东青岛,山东济南,苏宁自营,,1,,GEN001687,mid,0.10112359550561797
[LT品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,15.24,1868.0,225,4.4,河南商丘,河南郑州,苏宁自营,,1,,GEN001688,budget,0.12044967880085652
[RD品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,34.38,1085.0,28,4.0,广东佛山,广东广州,苏宁自营,,1,,GEN001689,mid,0.025806451612903226
[RG品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,24.78,627.0,64,4.8,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,1,,GEN001690,mid,0.10207336523125997
[SB品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,66.48,708.0,65,4.4,湖南常德,湖南长沙,苏宁自营,,1,,GEN001691,mid,0.09180790960451977
[JA品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,61.43,686.0,101,4.0,江苏泰州,江苏南京,江苏果蔬专营店,专营店,0,,GEN001692,mid,0.14723032069970846
[KY品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,46.64,293.0,20,4.4,河南商丘,河南郑州,苏宁自营,,0,,GEN001693,mid,0.06825938566552901
[NX品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,30.96,3261.0,275,4.4,四川绵阳,四川成都,苏宁自营,,0,,GEN001694,mid,0.08432996013492794
[FE品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,165.37,405.0,43,3.8,吉林长春,吉林长春,苏宁自营,,0,,GEN001696,premium,0.10617283950617284
[HG品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,84.94,239.0,29,4.2,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001697,premium,0.12133891213389121
[QX品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,36.83,572.0,56,4.7,四川绵阳,四川成都,苏宁自营,,0,,GEN001698,mid,0.0979020979020979
[ZE品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,26.44,499.0,31,4.4,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN001699,mid,0.06212424849699399
[WY品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,50.55,640.0,69,4.6,山东青岛,山东济南,山东果蔬专营店,专营店,1,,GEN001700,mid,0.1078125
[CE品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,86.75,779.0,72,4.6,湖南常德,湖南长沙,苏宁自营,,1,,GEN001701,premium,0.09242618741976893
[YJ品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,13.15,620.0,55,4.6,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,0,,GEN001702,budget,0.08870967741935484
[FJ品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,79.33,378.0,14,4.1,江苏泰州,江苏南京,苏宁自营,,0,,GEN001703,mid,0.037037037037037035
[CF品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,28.79,857.0,95,4.8,湖南常德,湖南长沙,湖南农产品旗舰店,旗舰店,1,,GEN001704,mid,0.11085180863477247
[YO品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,32.78,1099.0,114,4.4,辽宁盘锦,辽宁沈阳,辽宁果蔬专营店,专营店,0,,GEN001705,mid,0.10373066424021839
[VE品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,57.97,2735.0,208,4.1,四川绵阳,四川成都,苏宁自营,,0,,GEN001707,mid,0.07605118829981719
[CV品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,67.33,421.0,30,4.1,湖南常德,湖南长沙,苏宁自营,,1,,GEN001708,mid,0.07125890736342043
[UB品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,44.62,657.0,76,5.0,山东青岛,山东济南,山东果蔬专营店,专营店,0,,GEN001709,mid,0.1156773211567732
[ED品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,39.0,282.0,15,4.5,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001710,mid,0.05319148936170213
[MO品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,8.96,564.0,59,4.4,河南商丘,河南郑州,河南果蔬专营店,专营店,0,,GEN001711,budget,0.10460992907801418
[OD品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,83.49,1148.0,33,4.2,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,0,,GEN001712,premium,0.028745644599303136
[NG品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,40.03,360.0,25,3.9,吉林长春,吉林长春,吉林果蔬专营店,专营店,1,,GEN001713,mid,0.06944444444444445
[GW品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,57.27,256.0,29,4.2,吉林长春,吉林长春,苏宁自营,,1,,GEN001714,mid,0.11328125
[EP品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,20.75,865.0,32,5.0,山东青岛,山东济南,苏宁自营,,1,,GEN001715,mid,0.03699421965317919
[YM品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,16.35,174.0,4,4.4,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN001716,budget,0.022988505747126436
[EC品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,38.5,766.0,41,4.8,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,1,,GEN001718,mid,0.05352480417754569
[NQ品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,9.84,469.0,21,4.5,江苏泰州,江苏南京,苏宁自营,,1,,GEN001719,budget,0.04477611940298507
[NK品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,22.04,1902.0,276,4.1,江苏泰州,江苏南京,苏宁自营,,1,,GEN001720,mid,0.14511041009463724
[PP品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,43.58,869.0,77,4.2,辽宁盘锦,辽宁沈阳,辽宁农产品旗舰店,旗舰店,0,,GEN001721,mid,0.08860759493670886
[WS品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,10.7,450.0,31,4.8,黑龙江哈尔滨,黑龙江哈尔滨,黑龙果蔬专营店,专营店,0,,GEN001722,budget,0.06888888888888889
[CX品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,34.63,341.0,36,4.8,广东佛山,广东广州,苏宁自营,,1,,GEN001723,mid,0.10557184750733138
[EO品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,34.79,427.0,60,4.5,湖南常德,湖南长沙,苏宁自营,,0,,GEN001724,mid,0.1405152224824356
[VN品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,81.95,2935.0,154,4.7,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,0,,GEN001725,premium,0.05247018739352641
[OU品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,110.91,428.0,62,4.0,吉林长春,吉林长春,苏宁自营,,1,,GEN001726,premium,0.14485981308411214
[WR品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,47.24,644.0,77,4.0,广东佛山,广东广州,苏宁自营,,0,,GEN001727,mid,0.11956521739130435
[GV品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,39.26,783.0,73,4.5,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,0,,GEN001728,mid,0.09323116219667944
[JJ品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,66.61,728.0,61,4.2,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,0,,GEN001729,mid,0.08379120879120878
[NL品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,30.17,269.0,17,5.0,四川绵阳,四川成都,苏宁自营,,0,,GEN001730,mid,0.06319702602230483
[FO品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,45.47,516.0,38,4.0,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001731,mid,0.07364341085271318
[NM品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,19.53,450.0,25,4.6,湖北襄阳,湖北武汉,湖北果蔬专营店,专营店,0,,GEN001732,budget,0.05555555555555555
[DC品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,71.77,1136.0,141,5.0,吉林长春,吉林长春,苏宁自营,,1,,GEN001733,mid,0.12411971830985916
[ND品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,66.71,296.0,24,4.3,广东佛山,广东广州,苏宁自营,,0,,GEN001734,mid,0.08108108108108109
[OQ品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,57.17,2382.0,225,3.8,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,0,,GEN001735,mid,0.09445843828715365
[HY品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,114.66,676.0,52,4.7,湖北襄阳,湖北武汉,湖北农产品旗舰店,旗舰店,1,,GEN001736,premium,0.07692307692307693
[LZ品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,41.57,342.0,47,4.7,湖北襄阳,湖北武汉,湖北农产品旗舰店,旗舰店,0,,GEN001737,mid,0.13742690058479531
[LZ品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,74.86,1147.0,54,4.4,江苏泰州,江苏南京,苏宁自营,,1,,GEN001738,mid,0.047079337401918046
[ZN品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,28.22,212.0,22,4.7,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,0,,GEN001739,mid,0.10377358490566038
[AA品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,62.57,315.0,12,4.2,河南商丘,河南郑州,河南果蔬专营店,专营店,0,,GEN001740,mid,0.0380952380952381
[XT品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,31.3,223.0,13,4.1,辽宁盘锦,辽宁沈阳,辽宁农产品旗舰店,旗舰店,0,,GEN001741,mid,0.05829596412556054
[RM品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,18.63,455.0,19,4.1,湖北襄阳,湖北武汉,湖北果蔬专营店,专营店,0,,GEN001742,budget,0.041758241758241756
[EU品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,12.7,2310.0,160,4.9,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001743,budget,0.06926406926406926
[FN品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,24.55,719.0,34,4.6,辽宁盘锦,辽宁沈阳,辽宁果蔬专营店,专营店,0,,GEN001744,mid,0.04728789986091794
[MY品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,113.64,347.0,34,4.8,江苏泰州,江苏南京,苏宁自营,,0,,GEN001745,premium,0.09798270893371758
[GC品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,29.39,246.0,7,4.7,湖北襄阳,湖北武汉,湖北果蔬专营店,专营店,1,,GEN001746,mid,0.028455284552845527
[AT品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,122.8,3368.0,375,3.9,吉林长春,吉林长春,苏宁自营,,0,,GEN001747,premium,0.11134204275534441
[XE品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,77.5,456.0,67,4.7,河南商丘,河南郑州,苏宁自营,,1,,GEN001748,mid,0.14692982456140352
[GR品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,14.34,258.0,33,4.1,湖北襄阳,湖北武汉,苏宁自营,,0,,GEN001749,budget,0.12790697674418605
[CE品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,47.85,391.0,39,4.7,广东佛山,广东广州,苏宁自营,,0,,GEN001750,mid,0.09974424552429667
[TD品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,100.02,894.0,28,5.0,江苏泰州,江苏南京,苏宁自营,,1,,GEN001751,premium,0.03131991051454139
[CP品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,62.18,266.0,34,4.9,山东青岛,山东济南,山东农产品旗舰店,旗舰店,0,,GEN001752,mid,0.12781954887218044
[KU品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,64.19,221.0,30,4.0,辽宁盘锦,辽宁沈阳,苏宁自营,,1,,GEN001754,mid,0.13574660633484162
[FV品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,125.9,536.0,49,4.4,广东佛山,广东广州,苏宁自营,,0,,GEN001755,premium,0.0914179104477612
[LP品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,81.2,954.0,142,4.5,广东佛山,广东广州,苏宁自营,,0,,GEN001756,premium,0.1488469601677149
[XI品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,38.26,487.0,68,4.7,山东青岛,山东济南,山东果蔬专营店,专营店,0,,GEN001757,mid,0.13963039014373715
[QQ品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,69.21,505.0,59,4.8,山东青岛,山东济南,苏宁自营,,0,,GEN001758,mid,0.11683168316831684
[GA品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,40.7,340.0,20,4.1,山东青岛,山东济南,苏宁自营,,1,,GEN001759,mid,0.058823529411764705
[IP品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,21.02,500.0,22,4.9,吉林长春,吉林长春,吉林果蔬专营店,专营店,1,,GEN001760,mid,0.044
[JO品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,24.06,680.0,79,4.1,湖南常德,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN001761,mid,0.1161764705882353
[GI品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,36.75,219.0,8,4.3,江苏泰州,江苏南京,苏宁自营,,0,,GEN001762,mid,0.0365296803652968
[ZY品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,38.71,860.0,82,4.5,辽宁盘锦,辽宁沈阳,辽宁农产品旗舰店,旗舰店,0,,GEN001763,mid,0.09534883720930233
[ON品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,17.72,1236.0,119,4.5,江苏泰州,江苏南京,江苏果蔬专营店,专营店,0,,GEN001764,budget,0.09627831715210355
[TM品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,52.51,596.0,44,4.2,广东佛山,广东广州,苏宁自营,,0,,GEN001765,mid,0.0738255033557047
[FB品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,53.31,823.0,118,3.7,江苏泰州,江苏南京,苏宁自营,,0,,GEN001766,mid,0.1433778857837181
[UQ品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,29.6,506.0,32,4.5,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,1,,GEN001767,mid,0.06324110671936758
[ZF品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,113.84,358.0,23,4.2,吉林长春,吉林长春,苏宁自营,,1,,GEN001768,premium,0.06424581005586592
[EY品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,30.21,351.0,20,4.3,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,1,,GEN001769,mid,0.05698005698005698
[KG品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,81.96,297.0,23,4.6,河南商丘,河南郑州,河南果蔬专营店,专营店,0,,GEN001770,premium,0.07744107744107744
[MJ品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,11.98,412.0,40,4.3,四川绵阳,四川成都,四川果蔬专营店,专营店,1,,GEN001771,budget,0.0970873786407767
[WT品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,165.56,499.0,71,3.5,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,0,,GEN001772,premium,0.14228456913827656
[YN品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,9.51,613.0,36,4.6,河南商丘,河南郑州,苏宁自营,,1,,GEN001773,budget,0.05872756933115824
[PP品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,60.26,670.0,16,4.9,江苏泰州,江苏南京,苏宁自营,,0,,GEN001774,mid,0.023880597014925373
[FT品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,29.58,1089.0,66,3.7,湖北襄阳,湖北武汉,苏宁自营,,1,,GEN001775,mid,0.06060606060606061
[AU品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,22.26,179.0,21,4.3,广东佛山,广东广州,广东农产品旗舰店,旗舰店,0,,GEN001776,mid,0.11731843575418995
[EM品牌] 十月稻田 东北珍珠大米 10斤装,粮油,Grains & Oils,43.41,647.0,14,4.4,四川绵阳,四川成都,苏宁自营,,0,,GEN001777,mid,0.021638330757341576
[UA品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,21.87,528.0,14,3.8,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,0,,GEN001778,mid,0.026515151515151516
[JI品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,129.92,490.0,29,4.2,河南商丘,河南郑州,河南果蔬专营店,专营店,0,,GEN001779,premium,0.05918367346938776
[KP品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,154.86,262.0,25,3.9,湖北襄阳,湖北武汉,湖北农产品旗舰店,旗舰店,1,,GEN001780,premium,0.09541984732824428
[UD品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,19.18,573.0,74,4.6,广东佛山,广东广州,苏宁自营,,1,,GEN001781,budget,0.12914485165794065
[AE品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,80.0,3332.0,106,3.5,河南商丘,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN001782,premium,0.03181272509003601
[FC品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,72.25,413.0,17,4.2,河南商丘,河南郑州,河南果蔬专营店,专营店,0,,GEN001783,mid,0.04116222760290557
[WB品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,27.79,327.0,17,5.0,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,1,,GEN001784,mid,0.05198776758409786
[IK品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,86.64,609.0,66,4.9,湖北襄阳,湖北武汉,苏宁自营,,1,,GEN001785,premium,0.10837438423645321
[ES品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,13.88,247.0,19,3.5,辽宁盘锦,辽宁沈阳,苏宁自营,,1,,GEN001786,budget,0.07692307692307693
[SN品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,26.12,668.0,68,4.4,吉林长春,吉林长春,苏宁自营,,0,,GEN001787,mid,0.10179640718562874
[PV品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,50.54,234.0,19,4.7,江苏泰州,江苏南京,江苏农产品旗舰店,旗舰店,1,,GEN001788,mid,0.0811965811965812
[CI品牌] 陈克明挂面 2kg装 劲道爽滑 家常面条,粮油,Grains & Oils,54.22,978.0,116,3.6,吉林长春,吉林长春,苏宁自营,,0,,GEN001789,mid,0.11860940695296524
[UX品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,57.34,271.0,35,4.2,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,1,,GEN001790,mid,0.12915129151291513
[GA品牌] 五常大米 10斤装 稻花香2号 东北大米,粮油,Grains & Oils,68.19,637.0,67,4.1,湖南常德,湖南长沙,苏宁自营,,0,,GEN001791,mid,0.10518053375196232
[DK品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,45.22,216.0,9,4.9,广东佛山,广东广州,广东果蔬专营店,专营店,0,,GEN001792,mid,0.041666666666666664
[KY品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,38.36,1264.0,180,4.2,湖南常德,湖南长沙,湖南果蔬专营店,专营店,0,,GEN001793,mid,0.14240506329113925
[EH品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,29.95,360.0,50,4.8,湖北襄阳,湖北武汉,湖北果蔬专营店,专营店,0,,GEN001794,mid,0.1388888888888889
[GY品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,25.92,922.0,65,4.2,吉林长春,吉林长春,苏宁自营,,1,,GEN001795,mid,0.07049891540130152
[JS品牌] 千禾零添加酱油 1L 无添加 自然酿造,粮油,Grains & Oils,9.68,410.0,42,3.9,辽宁盘锦,辽宁沈阳,苏宁自营,,0,,GEN001796,budget,0.1024390243902439
[DH品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,46.2,271.0,5,4.8,湖南常德,湖南长沙,苏宁自营,,1,,GEN001797,mid,0.01845018450184502
[VQ品牌] 恒顺香醋 500ml*2瓶 镇江陈醋 酸香醇厚,粮油,Grains & Oils,41.92,533.0,41,4.7,江苏泰州,江苏南京,江苏果蔬专营店,专营店,1,,GEN001798,mid,0.07692307692307693
[LN品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,95.24,592.0,27,4.1,湖北襄阳,湖北武汉,湖北果蔬专营店,专营店,0,,GEN001799,premium,0.04560810810810811
[BO品牌] 福临门面粉 5kg装 中筋面粉 家用烘焙,粮油,Grains & Oils,11.32,379.0,20,4.2,吉林长春,吉林长春,吉林农产品旗舰店,旗舰店,1,,GEN001800,budget,0.052770448548812667
[NG品牌] 郫县豆瓣酱 500g 正宗川味 红油豆瓣,粮油,Grains & Oils,48.91,476.0,27,4.7,湖北襄阳,湖北武汉,苏宁自营,,1,,GEN001801,mid,0.05672268907563025
[TP品牌] 鲁花花生油 5L装 物理压榨 一级压榨,粮油,Grains & Oils,27.94,577.0,49,4.9,吉林长春,吉林长春,苏宁自营,,0,,GEN001802,mid,0.08492201039861352
[HD品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,58.71,576.0,14,4.2,黑龙江哈尔滨,黑龙江哈尔滨,苏宁自营,,0,,GEN001803,mid,0.024305555555555556
[MD品牌] 老干妈辣椒酱 280g*3瓶 风味豆豉,粮油,Grains & Oils,81.0,517.0,24,3.9,江苏泰州,江苏南京,苏宁自营,,0,,GEN001805,premium,0.04642166344294004
[GL品牌] 十月稻田 黑米 2.5kg 五谷杂粮 营养粗粮,粮油,Grains & Oils,178.02,742.0,75,3.8,广东佛山,广东广州,苏宁自营,,1,,GEN001806,premium,0.10107816711590296
[FQ品牌] 金龙鱼食用油 5L装 物理压榨 非转基因,粮油,Grains & Oils,31.91,646.0,89,5.0,广东佛山,广东广州,苏宁自营,,0,,GEN001807,mid,0.13777089783281735
[WH品牌] 长寿花玉米油 5L 非转基因 物理压榨,粮油,Grains & Oils,19.01,1150.0,46,5.0,吉林长春,吉林长春,苏宁自营,,1,,GEN001808,budget,0.04
[OE品牌] 金沙河小麦粉 5kg 中筋面粉 家用多用途,粮油,Grains & Oils,27.6,498.0,72,4.0,湖南常德,湖南长沙,苏宁自营,,0,,GEN001809,mid,0.14457831325301204
[IC品牌] 海天酱油 1.9L 特级酿造酱油 鲜味十足,粮油,Grains & Oils,38.41,585.0,23,4.7,黑龙江哈尔滨,黑龙江哈尔滨,黑龙农产品旗舰店,旗舰店,0,,GEN001810,mid,0.039316239316239315
[AP品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,105.07,364.0,48,3.6,湖南常德,湖南长沙,苏宁自营,,1,,GEN001811,premium,0.13186813186813187
[VJ品牌] 金沙河挂面 2kg 宽面条 传统工艺,粮油,Grains & Oils,44.26,729.0,93,4.5,四川绵阳,四川成都,苏宁自营,,0,,GEN001812,mid,0.12757201646090535
